n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
100,100,0.5,0.95,3,5408,0.047444215981225515,0.9528078488270096,0.6773333333333333,0.0034637937393447956,0.003464517005810969,3.13365992149186e-4,3.181680337646232e-4,0.0034616196534889656,0.0034623434861979856,5.0412961647033655e-6,0.8267873984200744,0.8268021594330088,101.28,5.0412961647033655e-6
100,100,0.5,1,2,5426,1.763233249583401e-31,1,0.7,0.002069682755571527,0.002069682755571527,-2.338750263822627e-4,-2.338750263822625e-4,0.0020709577261413775,0.002070957726141377,8.16158269899481e-34,0.8965038304348347,0.8965038304348347,99.08,8.16158269899481e-34
100,100,0.5,1,3,5444,1.5196519641779167e-4,0.9999486638711644,0.6788666666666667,0.0033302612799560984,0.0033284626618766433,-7.5742755324863e-4,-7.532485542241065e-4,0.003331525797500034,0.0033297048810702226,2.012581351644967e-6,0.8333185619496828,0.8334332243190755,102,2.012581351644967e-6
100,100,0.8,0.8,2,5360,0.19342803082030988,0.8072130240403473,0.8889,0.0020346466706495825,0.0020462526949068887,-2.872041014063411e-4,-3.053768834492194e-4,0.0020332806194071984,0.0020449752312533616,1.2821097213143098e-5,0.8982632720663583,0.8977479189484122,75.19,1.2821097213143098e-5
100,100,0.8,0.8,3,5378,0.1908482964200969,0.8108557187494415,0.8730666666666667,0.002749673307011174,0.002753219308843239,2.2466131792984114e-4,2.8411439298537864e-4,0.0027519317709293486,0.002755500803653282,3.4080303390767084e-5,0.8624483234733663,0.8625328287273094,100.45,3.4080303390767084e-5
100,100,0.8,0.95,2,5396,0.04830011746552587,0.9518749779973446,0.8954,0.0021846959501307505,0.002187913718490047,1.5595207317034847e-4,1.623959889849724e-4,0.002185638905303928,0.002188827782073716,3.501909257407773e-6,0.8907633355439621,0.8906182782170167,46.65,3.501909257407773e-6
100,100,0.8,0.95,3,5414,0.04860064917931984,0.9524004580868645,0.8730666666666667,0.0028593817401861236,0.002847440231201277,6.761298948568882e-5,9.702424834938947e-5,0.0028594825037678196,0.0028474791588276854,2.002214532368556e-5,0.8570074837040424,0.8577818742840406,100.33,2.002214532368556e-5
100,100,0.8,1,2,5432,1.308755533950855e-31,1,0.9,0.0019394723441364683,0.001939472344136468,3.174434109869035e-4,3.174434109869039e-4,0.0019398117591172901,0.0019398117591172895,6.4343149062942e-34,0.9030198703543217,0.9030198703543217,91.57,6.4343149062942e-34
100,100,0.8,1,3,5450,0.0013189789238433514,0.9995505584764881,0.875,0.002337508056525797,0.0023166266619970657,7.43072717014059e-5,7.924093462660755e-5,0.0023368513661426514,0.002316184327157046,1.7390748006629087e-5,0.8831412375506541,0.8843215823328662,101.14,1.7390748006629087e-5
100,500,0,0.8,2,5351,0.19521142909203196,0.8047885709165029,0.3,0.0019233168930315129,0.001923316893775158,1.5496605696704507e-4,1.549657588396552e-4,0.0019255721322215197,0.0019255721419897567,1.7069639607597966e-13,0.9038221052745233,0.9038221048751142,10,1.7069639607597966e-13
100,500,0,0.8,3,5369,0.19285482793228984,0.8071451720782293,0.3,0.0034932845656122464,0.003493284524314496,6.288979983198709e-4,6.288977801342765e-4,0.003493466469005137,0.003493466435857332,2.103837152736769e-13,0.8253690045079264,0.8253690058160692,10.01,2.103837152736769e-13
100,500,0,0.95,2,5387,0.04880927496914121,0.9511907250341722,0.3,0.0020149887569021322,0.002014988754066895,-3.7319928212173564e-4,-3.7319749869501456e-4,0.002017138390014983,0.0020171383909230994,6.62680861858102e-14,0.899246039298016,0.8992460398205392,11,6.62680861858102e-14
100,500,0,0.95,3,5405,0.04822074569411483,0.9517792543097263,0.3,0.0034215760793417844,0.003421576075247489,2.2153430663806928e-4,2.215358074281924e-4,0.0034226208694687265,0.0034226208665256203,7.682322272026043e-14,0.8289562525154033,0.828956252820984,11,7.682322272026043e-14
100,500,0,1,2,5423,3.483124180407646e-31,1,0.3,0.0017499561738810409,0.0017499561738810406,2.0807878364602095e-4,2.0807878364602038e-4,0.0017509313453017196,0.0017509313453017194,1.8043936145309144e-33,0.9125053254040432,0.9125053254040432,101.41,1.8043936145309144e-33
100,500,0,1,3,5441,2.6036632601165888e-31,1,0.3,0.0032529040254483037,0.0032529040254483032,-7.213422782223623e-5,-7.213422782223541e-5,0.003254406373953875,0.003254406373953875,9.764151066800443e-34,0.8375102198657433,0.8375102198657433,102,9.764151066800443e-34
