n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
1000,100,0,1,3,5439,2.5460074411347e-31,1,1,8.992063283621993e-10,8.992063283621149e-10,-7.223009680651925e-8,-7.223009680648139e-8,8.992693796661496e-10,8.992693796660652e-10,8.116552483930929e-35,0.999999550359786,0.999999550359786,102,8.116552483930929e-35
1000,100,0.5,0.8,2,5355,0.2174486959404018,0.7956276710763202,0.82599,2.2215942470246171e-4,1.7048064315112522e-4,2.9828472276459385e-5,2.1609328338861e-5,2.2215398538087092e-4,1.7049399178444477e-4,2.6152734033443887e-5,0.8889225763231922,0.9159597676579446,24.05,2.6152734033443887e-5
1000,100,0.5,0.8,3,5373,0.21565396603529008,0.7977007522812233,0.76412,3.4156781691244224e-4,2.781986045613677e-4,2.9719339239246023e-6,-1.2828209483956828e-5,3.415953354736483e-4,2.782180300834331e-4,2.6709436633026713e-5,0.8292145175288468,0.8628084441421341,27.75,2.6709436633026713e-5
1000,100,0.5,0.95,2,5391,0.07230521778946236,0.9426485503181031,0.83464,2.0711294634179499e-4,1.5548655792228187e-4,-2.1318115667972103e-5,-1.5387106982345607e-5,2.0709960463481864e-4,1.5549152755021232e-4,2.9907536215131e-5,0.8964444448701713,0.9235272768543045,28.99,2.9907536215131e-5
1000,100,0.5,0.95,3,5409,0.072173367702618,0.9430423181658228,0.78498,2.970663154830785e-4,2.347887124756345e-4,-8.060832901336795e-6,-4.500725264475321e-6,2.970837807633645e-4,2.347988458057335e-4,3.0431371736881675e-5,0.8514732603975347,0.8844884396671705,31.77,3.0431371736881675e-5
1000,100,0.5,1,2,5427,0.023608407947761853,0.9917560774655929,0.85168,1.8068907207434602e-4,1.3380963409060446e-4,-8.959472455674418e-6,-9.456060817069655e-6,1.807138868545428e-4,1.3383747180206615e-4,3.0728970826709464e-5,0.9096669124137647,0.9342535091237386,31.76,3.0728970826709464e-5
1000,100,0.5,1,3,5445,0.024251221501715364,0.9915191012239735,0.7686466666666667,3.316273416527738e-4,2.672575001673327e-4,-1.1338612149423692e-6,6.715951831001707e-6,3.316284253560149e-4,2.672651763969526e-4,3.154064545137776e-5,0.8341976681554312,0.8685806287325606,35.93,3.154064545137776e-5
1000,100,0.8,0.8,2,5361,0.3245085254923342,0.7421062251254211,0.87564,4.970167236179254e-4,3.3105660896533707e-4,-1.9653100540606622e-5,2.399500061805136e-5,4.970432039543307e-4,3.3105608776014744e-4,1.332295012355057e-4,0.7514797274635759,0.8465758816753909,17.58,1.332295012355057e-4
1000,100,0.8,0.8,3,5379,0.32423382721177957,0.7432008807737839,0.8423999999999999,6.604433756608877e-4,4.5628360456848987e-4,-9.583911490999686e-5,-1.4624713236202944e-4,6.604698454278769e-4,4.562645005440298e-4,1.348694159711222e-4,0.6697713996879479,0.7878709022676269,19.3,1.348694159711222e-4
1000,100,0.8,0.95,2,5397,0.18931192689330467,0.8890263664498522,0.8724999999999999,5.032636845284521e-4,3.18001727693461e-4,-4.6366243508121615e-5,-3.50927366320616e-5,5.032113196682063e-4,3.179522034772721e-4,1.566765866863094e-4,0.748408662523432,0.8548876801899143,19.11,1.566765866863094e-4
1000,100,0.8,0.95,3,5415,0.1903690525738247,0.8886732326727098,0.8379066666666667,6.855379561258416e-4,4.7440463830127527e-4,4.348392612023372e-5,4.992999405737446e-5,6.855548660042377e-4,4.744203811597078e-4,1.980781659591244e-4,0.6572188490990808,0.7823241756523267,20.4,1.980781659591244e-4
